id,Category,Sub_Category,title/entity_name,questions,answers,additional_info/tags
4726,Placements,Company Visits,DYNINNO India,How many times did DYNINNO India come for placements?,DYNINNO India has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4727,Placements,Company Visits,DYNINNO India,How many years has DYNINNO India recruited from campus?,DYNINNO India has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4728,Placements,Company Visits,DYNINNO India,Total visits by DYNINNO India,DYNINNO India has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4729,Placements,Company Visits,DYNINNO India,Number of times DYNINNO India visited for placements,DYNINNO India has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4730,Placements,Company Visits,Uttam Strips,How many times has Uttam Strips visited Arya College?,Uttam Strips has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4731,Placements,Company Visits,Uttam Strips,How many times did Uttam Strips come for placements?,Uttam Strips has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4732,Placements,Company Visits,Uttam Strips,How many years has Uttam Strips recruited from campus?,Uttam Strips has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4733,Placements,Company Visits,Uttam Strips,Total visits by Uttam Strips,Uttam Strips has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4734,Placements,Company Visits,Uttam Strips,Number of times Uttam Strips visited for placements,Uttam Strips has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4735,Placements,Company Visits,Artee Flow Controls,How many times has Artee Flow Controls visited Arya College?,Artee Flow Controls has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4736,Placements,Company Visits,Artee Flow Controls,How many times did Artee Flow Controls come for placements?,Artee Flow Controls has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4737,Placements,Company Visits,Artee Flow Controls,How many years has Artee Flow Controls recruited from campus?,Artee Flow Controls has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4738,Placements,Company Visits,Artee Flow Controls,Total visits by Artee Flow Controls,Artee Flow Controls has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4739,Placements,Company Visits,Artee Flow Controls,Number of times Artee Flow Controls visited for placements,Artee Flow Controls has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4740,Placements,Company Visits,Sisecam Flat Glass,How many times has Sisecam Flat Glass visited Arya College?,Sisecam Flat Glass has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4741,Placements,Company Visits,Sisecam Flat Glass,How many times did Sisecam Flat Glass come for placements?,Sisecam Flat Glass has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4742,Placements,Company Visits,Sisecam Flat Glass,How many years has Sisecam Flat Glass recruited from campus?,Sisecam Flat Glass has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4743,Placements,Company Visits,Sisecam Flat Glass,Total visits by Sisecam Flat Glass,Sisecam Flat Glass has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4744,Placements,Company Visits,Sisecam Flat Glass,Number of times Sisecam Flat Glass visited for placements,Sisecam Flat Glass has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4745,Placements,Company Visits,Choice Finserv,How many times has Choice Finserv visited Arya College?,Choice Finserv has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4746,Placements,Company Visits,Choice Finserv,How many times did Choice Finserv come for placements?,Choice Finserv has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4747,Placements,Company Visits,Choice Finserv,How many years has Choice Finserv recruited from campus?,Choice Finserv has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4748,Placements,Company Visits,Choice Finserv,Total visits by Choice Finserv,Choice Finserv has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4749,Placements,Company Visits,Choice Finserv,Number of times Choice Finserv visited for placements,Choice Finserv has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4750,Placements,Company Visits,Pick Your Trail,How many times has Pick Your Trail visited Arya College?,Pick Your Trail has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4751,Placements,Company Visits,Pick Your Trail,How many times did Pick Your Trail come for placements?,Pick Your Trail has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4752,Placements,Company Visits,Pick Your Trail,How many years has Pick Your Trail recruited from campus?,Pick Your Trail has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4753,Placements,Company Visits,Pick Your Trail,Total visits by Pick Your Trail,Pick Your Trail has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4754,Placements,Company Visits,Pick Your Trail,Number of times Pick Your Trail visited for placements,Pick Your Trail has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4755,Placements,Company Visits,Shadowfax,How many times has Shadowfax visited Arya College?,Shadowfax has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4756,Placements,Company Visits,Shadowfax,How many times did Shadowfax come for placements?,Shadowfax has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4757,Placements,Company Visits,Shadowfax,How many years has Shadowfax recruited from campus?,Shadowfax has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4758,Placements,Company Visits,Shadowfax,Total visits by Shadowfax,Shadowfax has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4759,Placements,Company Visits,Shadowfax,Number of times Shadowfax visited for placements,Shadowfax has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4760,Placements,Company Visits,Dexian DISYS,How many times has Dexian DISYS visited Arya College?,Dexian DISYS has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4761,Placements,Company Visits,Dexian DISYS,How many times did Dexian DISYS come for placements?,Dexian DISYS has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4762,Placements,Company Visits,Dexian DISYS,How many years has Dexian DISYS recruited from campus?,Dexian DISYS has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4763,Placements,Company Visits,Dexian DISYS,Total visits by Dexian DISYS,Dexian DISYS has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4764,Placements,Company Visits,Dexian DISYS,Number of times Dexian DISYS visited for placements,Dexian DISYS has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4765,Placements,Company Visits,K&S Partners,How many times has K&S Partners visited Arya College?,K&S Partners has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4766,Placements,Company Visits,K&S Partners,How many times did K&S Partners come for placements?,K&S Partners has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4767,Placements,Company Visits,K&S Partners,How many years has K&S Partners recruited from campus?,K&S Partners has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4768,Placements,Company Visits,K&S Partners,Total visits by K&S Partners,K&S Partners has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4769,Placements,Company Visits,K&S Partners,Number of times K&S Partners visited for placements,K&S Partners has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4770,Placements,Company Visits,SK Finance Limited,How many times has SK Finance Limited visited Arya College?,SK Finance Limited has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4771,Placements,Company Visits,SK Finance Limited,How many times did SK Finance Limited come for placements?,SK Finance Limited has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4772,Placements,Company Visits,SK Finance Limited,How many years has SK Finance Limited recruited from campus?,SK Finance Limited has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4773,Placements,Company Visits,SK Finance Limited,Total visits by SK Finance Limited,SK Finance Limited has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4774,Placements,Company Visits,SK Finance Limited,Number of times SK Finance Limited visited for placements,SK Finance Limited has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4775,Placements,Company Visits,EDS Technologies,How many times has EDS Technologies visited Arya College?,EDS Technologies has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4776,Placements,Company Visits,EDS Technologies,How many times did EDS Technologies come for placements?,EDS Technologies has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4777,Placements,Company Visits,EDS Technologies,How many years has EDS Technologies recruited from campus?,EDS Technologies has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4778,Placements,Company Visits,EDS Technologies,Total visits by EDS Technologies,EDS Technologies has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
4779,Placements,Company Visits,EDS Technologies,Number of times EDS Technologies visited for placements,EDS Technologies has visited Arya College only once for campus placements in 2022-2023.,"visit_count:1,years:2022-2023"
